Code,Area,Year,Income,Net additions,Persons per dwelling,Rent,Waiting_list,Income/Rent ratio
E09000020,Kensington and Chelsea,2023,34122.4,,,7115.68,3022,4.795381467407191
E09000021,Kingston upon Thames,2023,30596.8,,,7165.08,2667,4.270266347340155
E09000022,Lambeth,2023,36758.8,,,6602.96,35924,5.567018428098914
E09000023,Lewisham,2023,29894.8,,,6110.0,10694,4.892765957446809
E09000024,Merton,2023,30940.0,,,6346.599999999999,10070,4.875051208521098
E09000025,Newham,2023,35547.200000000004,,,6664.32,35625,5.333957553058678
E09000026,Redbridge,2023,25199.2,,,6861.92,7517,3.6723249469536223
E09000027,Richmond upon Thames,2023,31891.6,,,6830.720000000001,5385,4.668848964677222
E09000028,Southwark,2023,39962.0,,,6808.88,11893,5.869100351305941
E09000029,Sutton,2023,31860.4,,,6528.599999999999,2674,4.880127439267225
E09000030,Tower Hamlets,2023,51006.8,,,6987.24,23609,7.299992557862619
E09000031,Waltham Forest,2023,29614.0,,,6506.24,8944,4.551630434782608
E09000032,Wandsworth,2023,36873.2,,,7180.160000000001,9793,5.135428736964077
E09000033,Westminster,2023,44844.8,,,7337.2,4336,6.111977321048902
E09000001,City of London,2024,59488.0,,,,1072,
E09000002,Barking and Dagenham,2024,29770.0,,,,3940,
E09000003,Barnet,2024,29281.2,,,,4437,
E09000004,Bexley,2024,28152.8,,,,1479,
E09000005,Brent,2024,32115.2,,,,33263,
E09000006,Bromley,2024,36098.4,,,,3201,
E09000007,Camden,2024,44200.0,,,,8028,
E09000008,Croydon,2024,36758.8,,,,8149,
E09000009,Ealing,2024,34668.4,,,,7419,
E09000010,Enfield,2024,30565.6,,,,6401,
E09000011,Greenwich,2024,31808.4,,,,23622,
E09000012,Hackney,2024,41121.6,,,,7930,
E09000013,Hammersmith and Fulham,2024,39967.2,,,,1889,
E09000014,Haringey,2024,28626.0,,,,13407,
E09000015,Harrow,2024,30612.4,,,,2427,
E09000016,Havering,2024,32900.4,,,,3036,
E09000017,Hillingdon,2024,35843.6,,,,3896,
E09000018,Hounslow,2024,37117.6,,,,3892,
E09000019,Islington,2024,44569.2,,,,16747,
E09000020,Kensington and Chelsea,2024,36592.4,,,,2923,
E09000021,Kingston upon Thames,2024,33883.200000000004,,,,2109,
E09000022,Lambeth,2024,43352.4,,,,38131,
E09000023,Lewisham,2024,31730.4,,,,11008,
E09000024,Merton,2024,35906.0,,,,10665,
E09000025,Newham,2024,38552.8,,,,38417,
E09000026,Redbridge,2024,26967.2,,,,7871,
E09000027,Richmond upon Thames,2024,33924.8,,,,5327,
E09000028,Southwark,2024,43336.8,,,,12333,
E09000029,Sutton,2024,34985.6,,,,2443,
E09000030,Tower Hamlets,2024,56721.6,,,,24519,
E09000031,Waltham Forest,2024,31064.8,,,,9507,
E09000032,Wandsworth,2024,35880.0,,,,11646,
E09000033,Westminster,2024,45619.6,,,,5232,
